blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
31768,352,87,31281,25534,309,80,27093,24,3,0,0,0,0,1,1,0,17,20,8,24,6,0,1,0,0,1,0,0,8,6,17,1624424744220,blue,NA1_3953202531
25792,353,66,30188,23944,371,76,27652,25,6,0,0,0,1,0,0,0,12,21,5,24,7,1,0,0,0,0,0,0,5,7,12,1623741367766,blue,NA1_3944390631
27057,352,76,29371,28375,389,96,31003,29,9,0,0,0,0,0,1,0,12,14,12,25,11,0,0,0,1,1,0,0,12,17,12,1626754908222,red,NA1_3982891269
25832,311,71,24734,27623,287,95,29339,29,10,0,0,1,0,1,0,0,10,12,15,37,8,0,1,0,0,0,0,0,15,21,10,1623827505910,red,NA1_3945518280
28129,408,103,31167,25936,336,92,30426,30,15,1,0,0,0,1,1,0,11,13,9,32,9,0,0,0,0,0,0,0,9,14,11,1625548064300,blue,NA1_3967877136
24038,294,75,27906,27077,334,69,29054,27,4,0,0,1,0,0,0,0,10,15,11,25,9,0,0,0,0,1,1,0,11,14,10,1624525869562,red,NA1_3954703797
25816,330,83,29198,25759,416,84,31693,24,4,0,0,0,1,1,1,0,7,6,7,27,10,0,0,0,0,0,0,0,7,13,7,1624523272615,red,NA1_3954691031
31299,361,76,33480,25851,282,75,28657,30,7,0,1,0,0,1,1,0,19,17,15,25,9,0,0,0,0,0,0,0,15,13,19,1623744079991,blue,NA1_3944394990
26616,393,139,31815,25795,415,86,30395,25,9,0,0,0,0,0,1,0,7,11,7,26,4,0,0,1,1,0,0,0,7,6,7,1624939649769,blue,NA1_3960095291
24275,308,81,26625,32253,405,110,35371,24,8,0,0,0,0,1,1,0,7,3,23,32,10,0,1,0,0,1,0,0,23,18,7,1626414895997,red,NA1_3978804406
26297,321,101,29643,27016,351,77,30531,24,11,0,0,1,0,1,1,0,11,5,12,33,9,1,0,0,0,1,0,0,12,12,11,1623829792859,blue,NA1_3945572135
25206,352,63,28663,28557,380,103,31394,33,5,1,0,0,0,0,1,0,10,9,12,31,10,0,1,0,0,1,0,0,12,5,10,1624422834526,red,NA1_3953184034
