blue_gold,blue_cs,blue_jg,blue_xp,red_gold,red_cs,red_jg,red_xp,blue_wards_placed,blue_wards_destroyed,blue_air_dragons,blue_fire_dragons,blue_earth_dragons,blue_water_dragons,blue_turrets_destroyed,blue_rift_heralds,blue_inhibitors_destroyed,blue_kills,blue_assists,blue_deaths,red_wards_placed,red_wards_destroyed,red_air_dragons,red_fire_dragons,red_earth_dragons,red_water_dragons,red_turrets_destroyed,red_rift_heralds,red_inhibitors_destroyed,red_kills,red_assists,red_deaths,unix_date,winner,match_id
24061,337,76,27571,22875,339,87,26759,27,10,0,0,0,0,0,1,0,9,10,7,27,6,1,0,1,0,0,0,0,7,13,9,1617518149501,red,NA1_3853190670
24706,303,76,29261,29223,323,108,33342,23,3,0,0,1,0,0,0,0,10,7,15,24,6,0,0,0,1,1,1,0,15,14,10,1617777495824,red,NA1_3857081301
23881,268,84,26860,27961,357,63,28932,29,6,0,0,0,0,0,1,0,8,6,15,21,9,1,0,1,0,1,0,0,15,15,8,1617590086677,red,NA1_3854152240
31043,379,122,33846,22586,264,45,24359,25,6,0,1,0,0,2,0,0,19,10,10,20,7,0,0,0,0,0,0,0,10,12,19,1617710393733,blue,NA1_3855980722
23016,260,76,25148,29648,350,84,32672,28,1,0,0,0,0,0,0,0,9,10,21,24,6,1,0,0,1,1,1,0,21,14,9,1617874907144,red,NA1_3858347426
26935,330,80,31727,28716,357,108,30991,26,6,0,0,0,0,0,0,0,15,10,14,23,7,0,1,0,1,1,1,0,14,10,15,1617877115067,blue,NA1_3858377843
24730,236,57,28666,28029,346,87,29643,30,2,0,0,0,1,0,0,0,17,17,12,16,4,0,0,0,0,1,1,0,12,6,17,1617553133200,blue,NA1_3853545891
26225,300,98,26990,35975,344,102,37272,19,2,0,0,0,0,0,1,0,9,5,29,22,5,0,0,1,1,3,0,0,29,20,9,1617706111244,red,NA1_3855936126
29565,425,92,32895,20072,322,84,27101,23,12,0,1,1,0,2,1,0,11,12,1,22,4,0,0,0,0,0,0,0,1,0,11,1617441045204,blue,NA1_3851932883
29062,314,86,31155,24675,316,81,28772,26,6,1,0,0,0,2,0,0,17,12,8,27,7,0,0,0,0,0,1,0,8,12,17,1617882518987,blue,NA1_3858471326
23941,318,90,28109,27098,369,80,31654,27,6,0,0,1,1,0,0,0,9,8,11,26,9,0,0,0,0,0,0,0,11,11,9,1617889676736,red,NA1_3858499941
21595,261,60,26341,29380,363,100,32187,24,8,0,0,0,0,0,0,0,7,3,16,23,5,1,0,1,0,1,1,0,16,20,7,1617781122806,red,NA1_3857089437
27103,350,83,29423,29238,350,105,31950,22,4,0,0,0,0,0,0,0,14,18,15,20,7,0,1,1,0,1,0,0,15,28,14,1617693727119,red,NA1_3855840883
29937,343,92,33176,25998,304,100,29447,24,8,0,0,0,0,2,1,0,17,22,11,23,7,1,0,1,0,0,0,0,11,13,17,1617850514413,blue,NA1_3857991782
26985,338,98,29139,22344,334,51,25477,21,4,1,1,0,0,1,0,0,11,9,6,28,1,0,0,0,0,0,0,0,6,11,11,1617697791939,blue,NA1_3855818536
24968,344,57,28073,29735,359,110,31998,23,10,0,0,0,0,0,0,0,7,10,16,27,7,1,0,0,1,1,1,0,16,16,7,1617431426664,red,NA1_3851852707
29432,400,99,32300,23207,367,75,27571,29,8,0,1,0,0,2,1,0,13,6,5,26,8,0,0,0,0,0,0,0,5,2,13,1617667882493,red,NA1_3855258592
24998,363,86,29334,28745,340,98,32230,29,6,0,0,0,0,0,0,0,9,8,15,22,7,1,0,0,1,1,1,0,15,14,9,1617861567229,red,NA1_3858189426
28257,310,104,28548,33121,302,83,33583,22,2,1,0,0,0,2,0,0,13,9,26,25,5,0,0,1,0,1,1,0,26,35,13,1617685059830,red,NA1_3855671150
25564,357,91,26275,27542,358,68,28546,31,8,0,1,0,0,2,0,0,6,10,13,30,13,0,0,0,1,0,1,0,13,26,6,1617672492154,red,NA1_3855361653
24297,301,84,27498,27398,347,94,30787,25,5,0,0,0,0,0,1,0,9,9,12,27,5,1,1,0,0,1,0,0,12,13,9,1617880471800,red,NA1_3858430888
36855,370,95,32850,23689,220,63,23045,18,0,0,1,0,0,3,0,0,31,26,13,13,1,0,0,0,0,0,0,0,13,17,31,1617775698974,blue,NA1_3857021031
31126,387,91,33946,23736,330,89,28335,20,4,0,0,0,0,3,0,0,17,11,6,17,3,1,0,0,0,0,0,0,6,9,17,1617428478849,blue,NA1_3851774551
24755,246,70,25019,31176,297,81,29217,24,5,0,0,0,0,0,0,0,10,17,23,27,8,0,0,0,1,1,0,0,23,17,10,1617418955049,red,NA1_3851493449
26848,346,72,28854,25465,337,72,28725,21,7,1,0,0,0,1,1,0,10,10,11,30,5,0,0,0,1,0,0,0,11,18,10,1617708761730,blue,NA1_3855947534
26997,298,87,30589,25259,338,58,27474,23,7,0,1,0,0,0,0,0,18,20,11,27,6,0,0,0,0,1,1,0,11,11,18,1617871280534,blue,NA1_3858399908
27429,292,68,27664,26232,305,83,28695,25,3,1,0,0,0,1,1,0,13,15,14,18,11,0,0,1,0,0,0,0,14,13,13,1617793349175,red,NA1_3857224368
28966,380,121,33183,22062,317,84,26284,25,6,0,1,0,1,1,0,0,13,10,4,26,2,0,0,0,0,0,1,0,4,5,13,1617421216069,blue,NA1_3851542012
23903,359,69,29177,23131,287,116,31005,16,5,0,0,0,0,0,1,0,10,7,6,25,3,0,0,1,1,0,0,0,6,7,10,1617858609842,red,NA1_3858134271
24782,330,88,27936,23640,328,58,28072,21,10,0,0,1,0,0,0,0,7,4,9,27,4,0,0,0,1,0,1,0,9,9,7,1617696028532,blue,NA1_3855863690
26423,298,68,28075,30656,316,88,31415,22,3,0,0,1,0,0,0,0,13,18,22,23,3,1,0,0,0,0,1,0,22,28,13,1617528672475,blue,NA1_3853360933
25901,321,76,28718,28364,344,100,30097,24,8,0,0,1,0,1,0,0,13,15,13,27,4,0,0,0,0,2,1,0,13,12,13,1617677428780,blue,NA1_3855476478
23936,256,66,25829,30076,283,65,29536,22,5,0,0,0,0,0,0,0,11,10,25,26,10,1,0,1,0,1,0,0,25,24,11,1617946135661,red,NA1_3859473515
26247,322,81,30606,24879,328,84,27225,24,9,0,1,0,0,0,0,0,13,12,7,26,5,0,0,0,0,0,0,0,7,9,13,1617702627971,blue,NA1_3855884498
25800,289,79,28378,28739,357,89,30417,28,10,0,0,1,0,1,1,0,12,14,13,30,10,0,0,0,0,2,0,0,13,10,12,1617265081657,red,NA1_3849190858
26764,289,88,27311,26499,275,80,24904,28,9,0,0,1,0,0,1,0,14,16,13,28,5,0,0,0,1,1,0,0,13,15,14,1616552770967,red,NA1_3838739317
31648,357,100,31688,20787,263,66,25045,20,4,1,0,0,0,4,1,0,17,18,5,15,2,0,1,0,0,0,0,0,5,8,17,1615696586345,blue,NA1_3824751138
29679,350,80,28792,26622,261,76,27843,24,5,0,0,0,0,2,0,0,16,12,16,24,4,1,0,0,0,1,0,0,16,11,16,1617226747187,blue,NA1_3848500023
22450,322,96,28774,24503,356,72,28173,25,5,0,1,0,1,0,0,0,6,5,7,29,5,0,0,0,0,0,0,0,7,8,6,1617040432608,red,NA1_3845546544
22017,308,92,28169,27639,354,84,29910,22,6,0,0,0,0,1,0,0,5,4,12,26,6,0,0,1,0,1,1,0,12,16,5,1617139810845,red,NA1_3847043689
23758,357,93,29187,26537,338,64,30606,23,6,0,1,0,0,0,0,0,6,4,14,27,8,0,0,1,0,0,0,0,14,13,6,1617008256057,blue,NA1_3845360797
24194,282,107,28059,27829,349,114,30986,22,3,1,0,0,0,0,0,0,10,10,12,25,9,0,0,1,0,1,1,0,12,7,10,1616906857957,blue,NA1_3843669645
24426,341,80,28719,23070,328,52,26741,26,8,1,0,1,0,0,0,0,9,7,8,24,4,0,0,0,0,0,1,0,8,10,9,1616035879722,red,NA1_3830432374
25640,314,98,30220,25950,340,84,29539,28,6,0,0,1,0,0,0,0,12,16,10,23,8,0,1,0,0,1,1,0,10,7,12,1617248344706,red,NA1_3848929943
26132,328,86,28701,28321,359,82,29975,26,8,0,0,0,1,0,0,0,11,18,11,28,9,0,0,0,0,1,1,0,11,13,11,1616052294235,blue,NA1_3830781413
24316,269,74,26685,32245,334,76,32091,24,4,0,0,0,0,0,0,0,9,11,24,28,5,0,0,0,1,2,0,0,24,22,9,1616048018476,red,NA1_3830732676
22921,341,56,26713,26852,387,110,32100,30,9,0,0,0,0,0,1,0,5,3,12,27,10,1,0,0,1,0,0,0,12,11,5,1616919809756,red,NA1_3844211633
25270,303,93,28174,29418,303,79,30239,23,5,0,0,0,0,0,0,0,12,9,18,17,8,1,0,1,0,1,1,0,18,20,12,1616049796035,red,NA1_3830687597
24130,302,80,25485,32131,355,80,31978,25,2,0,0,0,0,0,1,0,8,7,24,24,9,1,0,0,1,1,0,0,24,25,8,1616326818901,blue,NA1_3835311270
23406,373,95,27963,25787,364,92,30234,27,5,0,0,0,0,0,1,0,4,10,10,30,7,1,1,0,0,0,0,0,10,15,4,1617346895129,red,NA1_3850537235
22921,269,56,23886,25707,274,84,26208,26,2,0,0,0,0,0,0,0,10,12,10,27,8,0,0,0,0,1,0,0,10,7,10,1616323951799,red,NA1_3835237702
27663,395,75,30002,21664,288,76,28272,24,4,0,1,1,0,1,1,0,11,7,5,22,4,0,0,0,0,0,0,0,5,7,11,1616223131517,blue,NA1_3833556720
29472,297,92,27682,25962,278,87,27524,32,5,1,0,0,1,2,1,0,18,25,11,23,9,0,0,0,0,1,0,0,11,5,18,1617263226330,blue,NA1_3849127889
29526,366,88,32549,24380,329,71,28357,23,2,1,0,0,0,1,0,0,15,10,9,12,4,0,0,0,0,0,1,0,9,6,15,1616475270966,red,NA1_3837658458
26280,277,92,29672,26919,338,72,29549,23,7,0,0,1,1,0,1,0,13,14,12,26,2,0,0,0,0,1,0,0,12,7,13,1615701184984,blue,NA1_3824844438
25011,322,69,27580,32103,383,108,33806,18,8,0,0,0,0,0,0,0,10,14,19,24,1,0,0,0,0,2,1,0,19,16,10,1616056189364,red,NA1_3830870692
28150,315,87,30561,27282,342,100,29833,23,3,0,1,0,0,1,0,0,15,18,11,30,3,1,0,0,0,1,1,0,11,16,15,1616060950079,red,NA1_3830828153
30049,378,92,32030,25806,319,84,29142,25,10,0,1,1,0,3,0,0,16,16,10,22,4,0,0,0,0,0,0,0,10,7,16,1617133892478,blue,NA1_3846953699
23157,279,65,26327,30090,332,52,30790,25,4,0,0,1,0,0,1,0,9,5,19,29,8,0,0,0,0,2,0,0,19,26,9,1616913747435,blue,NA1_3844018285
26880,285,120,30100,27091,332,70,29976,26,3,1,0,0,0,0,0,0,14,15,11,32,5,0,0,0,0,1,1,0,11,12,14,1617010607733,red,NA1_3845363378
27581,375,92,30153,26673,311,92,29853,22,6,0,0,0,0,1,0,0,11,12,12,27,9,1,1,0,0,1,1,0,12,13,11,1617137915393,red,NA1_3847011497
23799,284,52,26047,32415,395,80,33355,20,4,0,0,0,0,0,1,0,11,13,21,21,5,1,0,0,0,1,0,0,21,21,11,1616978500922,red,NA1_3844840969
29203,354,81,31719,26372,322,74,28920,31,8,1,0,1,0,0,0,0,17,16,13,26,12,0,0,0,0,0,0,0,13,10,17,1616916068263,blue,NA1_3844133688
29031,303,76,28167,25418,287,52,25332,30,7,0,0,1,0,0,0,0,16,17,14,22,8,0,0,0,0,0,1,0,14,21,16,1616058893207,red,NA1_3830873674
24600,284,52,25642,31326,339,111,32493,23,4,0,1,0,0,0,0,0,11,16,18,27,0,0,0,0,0,2,1,0,18,23,11,1615953392304,red,NA1_3828931847
25750,302,78,28780,26615,339,99,31610,22,9,0,0,1,0,1,1,0,12,14,13,28,6,0,1,0,0,0,0,0,13,11,12,1616926993790,blue,NA1_3844279852
26471,328,84,30255,28070,355,91,31542,25,3,1,0,0,0,0,0,0,13,11,14,24,5,0,0,0,1,0,0,0,14,15,13,1617271034768,blue,NA1_3849255740
28516,303,72,29316,27594,264,88,30040,27,7,1,0,0,0,0,1,0,16,16,16,24,1,0,1,0,0,0,0,0,16,16,16,1615708479578,red,NA1_3824996112
29047,335,92,32052,26103,365,67,28059,28,8,1,0,0,1,0,0,0,17,31,9,27,5,0,0,0,0,1,1,0,9,11,17,1616547291046,blue,NA1_3838722168
26163,326,79,29053,28268,318,82,31800,27,3,0,0,0,1,0,0,0,12,16,15,27,4,1,0,0,0,2,1,0,15,8,12,1616729410365,red,NA1_3841232077
27743,341,95,30578,24546,297,73,27089,29,4,0,0,0,0,1,0,0,13,12,9,18,7,0,1,1,0,0,1,0,9,8,13,1616868190088,blue,NA1_3843133186
23738,356,72,28423,27620,350,89,33336,26,6,0,0,1,0,1,1,0,6,3,13,29,10,1,0,0,0,1,0,0,13,13,6,1617338692079,red,NA1_3850391737
26719,332,88,28131,31080,328,100,32106,24,3,0,0,0,1,0,1,0,13,10,16,21,7,1,0,0,0,3,0,0,16,11,13,1616046397809,red,NA1_3830667119
27386,379,72,30792,22462,308,88,27958,28,2,0,0,1,0,2,1,0,11,6,5,19,7,0,1,0,0,0,0,0,5,4,11,1616023990264,red,NA1_3830211200
27098,337,82,28938,25614,308,87,26291,20,9,0,1,0,0,1,0,0,11,14,9,24,6,0,0,0,0,1,0,0,9,10,11,1617327611844,blue,NA1_3849865352
27478,375,116,32061,26021,330,108,30326,21,7,0,0,0,0,2,1,0,9,3,7,29,6,0,0,0,1,1,0,0,7,6,9,1617255952192,red,NA1_3849100051
24748,259,77,27011,29041,324,85,29763,22,4,0,0,0,0,0,0,0,10,11,17,27,5,1,1,0,0,1,1,0,17,23,10,1617012510872,red,NA1_3845375102
26975,408,105,31550,24023,354,105,29072,21,7,1,0,0,0,1,0,0,8,11,5,26,6,0,0,1,0,0,1,0,5,7,8,1616220279457,blue,NA1_3833429342
29520,359,84,29455,24415,328,65,27961,25,6,0,0,1,0,1,1,0,14,15,11,26,5,1,0,0,0,0,0,0,11,6,14,1616318569704,blue,NA1_3835250224
28193,369,67,29537,22189,303,82,26827,19,7,0,1,0,1,0,0,0,14,18,7,23,5,0,0,0,0,0,0,0,7,8,14,1616110351903,blue,NA1_3831388791
20681,241,67,22644,31795,380,137,32946,21,3,0,0,0,0,0,0,0,6,14,15,23,2,1,0,1,0,4,1,0,15,15,6,1617340521234,red,NA1_3850401611
25913,382,84,30171,26491,364,104,30596,29,8,0,1,0,0,0,0,0,7,12,10,26,7,0,0,0,0,0,1,0,10,9,7,1616489922234,blue,NA1_3837846886
23545,324,71,27440,28596,307,110,31458,22,2,1,0,1,0,1,1,0,5,4,15,22,3,0,0,0,0,1,0,0,15,25,5,1616064943928,red,NA1_3830933134
26956,300,69,28025,25205,290,85,26811,25,5,1,0,0,0,0,0,0,17,19,8,33,5,0,1,0,0,1,0,0,8,12,17,1616316789029,blue,NA1_3835197041
27665,298,57,28422,31982,335,122,31741,18,4,0,1,0,0,0,0,0,19,21,15,28,3,0,0,0,1,2,1,0,15,19,19,1617037639346,red,NA1_3845609773
27219,311,110,27180,25770,293,85,27498,32,7,0,0,1,0,1,1,0,11,10,11,24,7,0,0,0,1,0,0,0,11,18,11,1616554793909,red,NA1_3838863067
27453,342,76,31073,25625,332,92,29463,25,4,1,0,0,0,0,1,0,14,5,12,20,5,0,0,0,1,0,0,0,12,6,14,1617253302305,blue,NA1_3849004439
27446,320,80,29435,23686,296,77,26258,26,5,0,0,0,0,1,1,0,11,15,9,24,8,0,0,0,1,0,0,0,9,7,11,1617331744997,blue,NA1_3850058210
24384,293,72,27565,27685,384,109,30661,25,7,0,0,0,0,0,1,0,11,13,12,24,7,0,1,0,1,1,0,0,12,9,11,1617250340810,red,NA1_3848977137
29237,308,99,31955,23606,333,78,27625,29,3,0,1,0,0,3,1,0,15,12,7,24,5,0,0,1,0,0,0,0,7,8,15,1616869986116,blue,NA1_3843088939
25298,310,109,28174,24889,374,87,27248,24,4,0,1,0,0,1,1,0,8,10,6,22,5,1,0,0,0,0,0,0,6,6,8,1616918101250,blue,NA1_3844108800
21749,350,83,27522,29080,355,109,33713,18,6,0,1,0,0,0,0,0,4,0,15,22,2,0,0,1,0,1,1,0,15,17,4,1616019460938,red,NA1_3830124520
27331,393,78,30088,24144,342,80,28800,24,11,0,1,0,0,2,0,0,9,12,6,24,5,1,0,0,0,0,1,0,6,3,9,1617345085749,red,NA1_3850482857
25086,317,81,28344,28119,312,113,31216,25,7,0,0,0,0,0,1,0,7,6,14,22,5,0,1,0,1,2,0,0,14,18,7,1617329506424,red,NA1_3850013610
22096,282,72,27337,26606,313,91,31680,23,4,0,0,0,0,0,0,0,6,3,17,17,7,0,1,0,0,0,0,0,17,13,6,1616472542946,red,NA1_3837631744
28377,375,104,31489,24379,338,83,28737,28,11,1,1,0,0,0,0,0,15,9,7,28,4,0,0,0,0,0,1,0,7,9,15,1616976507093,blue,NA1_3844785880
24426,320,101,30138,29850,383,112,31162,26,6,0,0,0,0,0,0,0,8,8,11,33,3,1,0,1,0,1,1,0,11,17,8,1616054553494,red,NA1_3830777193
24698,293,82,26303,27652,356,72,29140,18,8,0,0,1,0,1,1,0,9,14,13,26,8,1,0,0,0,1,0,0,13,13,9,1615699100067,blue,NA1_3824765351
25896,350,91,29129,29798,355,72,31501,33,5,0,0,0,0,0,0,0,11,13,16,25,10,0,0,0,1,1,1,0,16,15,11,1616545313062,red,NA1_3838649122
21819,281,50,23589,29844,316,79,29010,28,4,0,0,0,0,0,0,0,6,6,17,31,8,1,1,0,0,3,1,0,17,22,6,1617160443363,red,NA1_3847354998
27976,429,91,31960,24737,350,86,30197,24,4,0,0,0,0,2,1,0,9,6,8,27,2,0,0,1,1,0,0,0,8,3,9,1615705736798,blue,NA1_3824990913
25608,347,88,29303,24655,347,84,27734,28,7,1,1,0,0,1,1,0,9,10,9,28,6,0,0,0,0,0,0,0,9,11,9,1617135956918,red,NA1_3846929193
21639,317,62,26145,31129,390,106,33347,27,4,0,0,0,0,0,0,0,5,6,11,24,6,0,1,1,0,4,1,0,11,8,5,1617239081353,red,NA1_3848686205
29344,362,89,28408,26759,333,83,29831,25,11,0,1,0,0,3,1,0,13,16,14,23,6,0,0,1,0,1,0,0,14,13,13,1617261290817,blue,NA1_3849171700
28681,315,64,31278,28545,305,93,30271,27,5,0,0,1,0,1,1,0,20,20,15,22,7,0,0,0,1,1,0,0,15,13,20,1616063429584,blue,NA1_3830900324
24652,299,72,28694,30240,348,96,31456,29,3,0,0,0,0,0,0,0,10,7,19,21,5,0,1,1,0,1,1,0,19,12,10,1616872179399,red,NA1_3843200523
25565,329,92,28823,24976,314,88,27284,23,8,0,0,0,0,0,1,0,9,14,13,25,8,1,0,1,0,1,0,0,13,14,9,1617342629473,blue,NA1_3850445370
25005,210,58,25370,33002,332,71,30825,12,0,0,0,0,0,0,0,0,17,18,22,28,1,1,0,0,0,5,1,0,22,17,17,1616557304394,red,NA1_3838922873
29532,349,64,28962,25162,323,92,27829,31,7,0,0,0,1,1,0,0,18,23,10,28,7,1,0,0,0,1,1,0,10,5,18,1616037738137,blue,NA1_3830472357
29992,347,66,30432,22709,289,67,24402,26,1,1,0,0,1,2,0,0,22,31,6,16,7,0,0,0,0,0,0,0,6,6,22,1616321298601,blue,NA1_3835235847
25730,348,91,29891,26405,339,91,31408,19,3,0,0,1,0,2,1,0,9,9,12,31,5,0,0,0,0,1,0,0,12,6,9,1616908523110,red,NA1_3843914806
29805,341,120,33808,24549,333,70,28037,23,7,0,0,0,1,0,0,0,18,17,11,25,7,0,0,0,0,0,1,0,11,10,18,1617266937674,blue,NA1_3849242211
29707,359,85,30798,26295,306,90,27404,18,7,0,0,0,0,1,1,0,16,26,11,27,3,0,0,1,1,1,0,0,11,10,16,1617333872050,blue,NA1_3850156156
29173,355,83,30425,24863,304,79,27559,29,5,1,0,0,0,1,0,0,18,15,10,23,5,0,0,1,0,0,0,0,10,6,18,1616028304837,blue,NA1_3830291709
30086,361,100,31044,27573,293,107,31120,23,4,0,0,0,0,2,0,0,12,13,14,31,6,1,0,1,0,1,1,0,14,14,12,1615703848167,red,NA1_3824943312
23249,357,100,28170,23411,344,92,28791,23,4,0,0,1,0,0,0,0,3,8,7,23,6,1,0,0,0,0,1,0,7,10,3,1616924525291,blue,NA1_3844226840
25853,354,92,30345,24268,350,88,27250,25,8,0,0,1,0,0,0,0,12,18,7,27,7,0,0,0,1,1,1,0,7,6,12,1616112766247,red,NA1_3831622144
24373,337,84,28064,29131,373,92,32040,20,6,0,0,0,0,0,1,0,6,6,16,26,4,1,0,0,0,1,0,0,16,23,6,1616115765229,red,NA1_3831860178
26490,309,83,29007,26897,334,88,30124,21,2,0,0,0,0,1,1,0,9,7,17,24,5,0,0,1,0,0,0,0,17,16,9,1616043404523,blue,NA1_3830588769
23801,284,85,25054,34103,367,88,34322,31,11,0,0,0,0,1,1,0,6,6,25,28,8,0,1,0,1,2,0,0,25,22,6,1616319975019,red,NA1_3835243869
24920,362,93,30904,25651,347,94,29613,29,5,0,0,0,0,0,1,0,7,5,12,21,5,1,0,0,1,0,0,0,12,14,7,1617245736604,blue,NA1_3848803478
22958,233,76,26224,31120,339,86,31104,24,6,0,1,0,0,0,0,0,8,10,17,24,9,0,0,0,0,3,1,0,17,24,8,1616039431754,red,NA1_3830478712
25385,364,96,30273,24024,346,61,27151,22,6,0,0,0,1,0,0,0,11,4,9,27,4,0,0,1,0,0,0,0,9,7,11,1616041192365,blue,NA1_3830573258
32408,364,88,32312,28295,305,71,29152,27,2,0,0,0,0,1,0,0,22,21,16,26,4,0,0,0,1,0,0,0,16,17,22,1617335995662,red,NA1_3850293467
23700,348,56,26127,29159,350,124,33360,29,3,0,0,0,0,0,1,0,7,7,14,24,5,1,0,0,0,1,0,0,14,14,7,1617228884832,blue,NA1_3848533626
23640,279,79,28235,30014,301,132,31444,15,2,0,0,0,0,0,0,0,10,11,18,25,3,1,0,1,0,2,1,0,18,6,10,1617322042416,red,NA1_3849849750
25797,316,70,31837,27791,288,82,29052,19,4,1,0,0,0,0,0,0,15,14,17,28,4,0,0,0,0,1,1,0,17,15,15,1616563404576,red,NA1_3838969207
24587,278,84,27632,26371,284,99,29572,21,3,0,0,0,0,0,0,0,12,13,13,22,6,0,0,1,1,0,1,0,13,9,12,1616560918953,red,NA1_3838962017
27541,378,89,31089,27770,333,92,30111,29,3,0,1,0,0,1,0,0,9,6,15,27,3,0,0,0,1,0,0,0,15,20,9,1616067631187,red,NA1_3830945100
27135,342,77,29150,23758,347,84,29206,22,9,0,0,1,0,1,1,0,11,12,7,22,6,0,0,0,1,0,0,0,7,9,11,1617258381482,blue,NA1_3849057598
24416,325,63,26723,29433,305,79,30920,25,2,0,0,0,0,0,0,0,7,9,18,26,5,0,0,0,1,1,1,0,18,27,7,1616921238974,red,NA1_3844204179
25928,352,65,28613,27618,352,97,30484,31,6,0,0,0,0,1,0,0,12,11,13,23,5,1,0,1,0,1,1,0,13,7,12,1615488036158,red,NA1_3821019129
29692,310,92,30058,23940,310,72,25446,27,9,1,0,0,1,2,1,0,17,27,7,22,9,0,0,0,0,1,0,0,7,11,17,1615108063839,blue,NA1_3815290534
28109,337,88,30896,26951,341,92,28351,11,4,1,0,0,0,1,0,0,16,23,10,22,3,0,1,0,0,1,0,0,10,12,16,1614896598951,red,NA1_3811659386
26606,382,68,30127,28604,302,100,29071,23,14,0,0,0,0,0,0,0,12,15,17,27,12,0,1,0,0,1,1,0,17,17,12,1614639711093,blue,NA1_3807919031
28076,333,84,29544,23941,266,79,26315,21,4,1,1,0,0,1,1,0,15,10,11,23,6,0,0,0,0,0,0,0,11,16,15,1615676984355,blue,NA1_3824245620
23600,338,86,28703,31145,396,110,33862,26,4,0,0,0,0,0,0,0,5,1,19,27,11,1,0,1,0,0,1,0,19,19,5,1615506710538,red,NA1_3821331023
29155,343,64,30489,26428,274,88,27823,24,4,1,0,0,0,2,0,0,16,11,13,21,1,0,1,0,0,1,0,0,13,17,16,1614981560735,red,NA1_3813055490
28069,334,73,28998,28741,355,90,30969,28,9,0,0,0,1,1,1,0,14,12,15,34,10,0,0,0,0,0,0,0,15,14,14,1614904082788,blue,NA1_3811824136
24567,352,86,29066,26572,298,84,29133,26,4,1,0,0,0,0,0,0,9,7,13,26,4,0,1,0,0,1,1,0,13,10,9,1614642149670,red,NA1_3808113429
24072,348,117,30289,26189,387,77,29281,21,6,1,0,0,0,0,0,0,7,9,7,24,5,0,0,0,0,2,1,0,7,9,7,1614235096922,blue,NA1_3802158800
25691,338,76,29695,26889,318,105,30078,27,9,0,0,0,0,0,0,0,10,4,13,25,10,0,0,1,1,1,1,0,13,8,10,1615499243345,red,NA1_3821176568
28057,326,101,29999,26373,325,73,29018,25,10,0,0,1,1,0,1,0,14,21,14,25,4,0,0,0,0,0,0,0,14,18,14,1615189106731,blue,NA1_3816488972
25766,383,72,30335,24571,327,105,29974,24,6,0,0,1,0,0,1,0,7,9,8,23,5,0,1,0,0,1,0,0,8,7,7,1615196058478,blue,NA1_3816669458
26422,313,100,31149,23939,313,124,30996,26,6,0,0,1,0,0,0,0,12,7,7,24,5,1,0,0,0,0,0,0,7,1,12,1615106151739,red,NA1_3815255168
26478,364,86,29910,24453,337,89,30098,33,8,0,0,0,0,2,1,0,10,9,10,30,5,0,1,0,1,0,0,0,10,9,10,1615679425301,blue,NA1_3824300336
26416,331,96,30349,25313,342,88,29033,32,7,0,0,0,0,1,1,0,12,15,10,27,12,0,1,0,0,0,0,0,10,19,12,1615094002481,blue,NA1_3815021431
24951,370,108,28111,26855,376,100,32703,24,8,0,0,0,0,0,1,0,4,6,13,27,9,1,1,0,0,0,0,0,13,17,4,1615695197189,red,NA1_3824655113
33099,339,76,31453,24486,320,68,27427,25,1,0,1,0,0,4,0,0,25,22,9,21,2,0,0,0,0,0,1,0,9,9,25,1615623581506,blue,NA1_3823446026
28993,312,97,29535,24545,297,59,26251,24,4,0,1,0,0,1,1,0,15,13,10,23,7,1,0,0,0,1,0,0,10,13,15,1614901444544,blue,NA1_3811748851
23852,339,74,27476,23117,325,70,27663,22,5,0,1,0,0,0,1,0,8,12,9,25,8,0,0,0,0,0,0,0,9,10,8,1615269407229,blue,NA1_3817662665
25022,354,100,29916,25914,330,112,30152,24,8,0,0,0,0,0,0,0,8,10,12,28,4,0,1,1,0,0,0,0,12,16,8,1614840033689,blue,NA1_3811153823
20996,239,87,23174,31745,348,88,30938,14,4,0,0,0,0,0,0,0,4,4,20,21,5,1,0,0,1,4,1,0,20,20,4,1615179395336,red,NA1_3816204296
30451,324,107,31624,23876,295,81,27583,29,5,1,0,0,1,2,1,0,19,22,8,21,6,0,0,0,0,0,0,0,8,10,19,1614491925254,blue,NA1_3806112683
25290,289,72,26489,23973,274,88,27319,17,6,0,0,0,0,1,1,0,12,9,9,24,5,1,0,0,0,1,0,0,9,8,12,1615186988913,red,NA1_3816482796
24523,335,88,27404,26844,375,127,31562,28,9,0,0,0,0,0,1,0,8,7,10,28,7,1,0,0,0,0,0,0,10,11,8,1615356938886,red,NA1_3819017863
23460,293,61,26475,29383,345,98,30923,32,6,0,0,0,0,0,0,0,9,13,14,23,6,1,1,0,0,2,1,0,14,17,9,1615279578288,red,NA1_3817834590
27749,342,91,30844,26893,366,103,31580,28,7,0,0,0,1,1,1,0,13,16,10,24,8,1,0,0,0,0,0,0,10,6,13,1615485842496,red,NA1_3821016082
27499,305,96,30114,29020,321,71,30300,22,5,0,1,1,0,1,1,0,13,16,17,18,2,0,0,0,0,1,0,0,17,19,13,1615075228167,blue,NA1_3814628741
33415,359,100,33329,22793,296,80,25838,27,7,0,1,1,0,3,1,0,19,22,7,26,5,0,0,0,0,0,0,0,7,7,19,1615284398167,blue,NA1_3817890590
